Epoch,Sim ID,Loss,Model,Method,Number Input Datasets
1000.0,1,0.026432403341995186,Spike,Feedback Align,7
1000.0,2,0.027191287672901524,Spike,Feedback Align,7
1000.0,3,0.02460392569955607,Spike,Feedback Align,7
1000.0,4,0.026228261625013256,Spike,Feedback Align,7
0.0,0,0.39048821446880305,Rate,Feedback Align,1
0.0,1,0.321230536329278,Rate,Feedback Align,1
0.0,2,0.3780832706440633,Rate,Feedback Align,1
0.0,3,0.23971071877397662,Rate,Feedback Align,1
0.0,4,0.31817901560431266,Rate,Feedback Align,1
111.11111111111111,0,0.04042031176418986,Rate,Feedback Align,1
111.11111111111111,1,0.034601034029807395,Rate,Feedback Align,1
111.11111111111111,2,0.03185307215234332,Rate,Feedback Align,1
111.11111111111111,3,0.03450310500610387,Rate,Feedback Align,1
111.11111111111111,4,0.0324974769800595,Rate,Feedback Align,1
222.22222222222223,0,0.01894434741546326,Rate,Feedback Align,1
222.22222222222223,1,0.016080988462822573,Rate,Feedback Align,1
222.22222222222223,2,0.01413384940626723,Rate,Feedback Align,1
222.22222222222223,3,0.01496312624145766,Rate,Feedback Align,1
222.22222222222223,4,0.01568005609874061,Rate,Feedback Align,1
333.33333333333337,0,0.014300620123958654,Rate,Feedback Align,1
333.33333333333337,1,0.011922772997171666,Rate,Feedback Align,1
333.33333333333337,2,0.010650960662017586,Rate,Feedback Align,1
333.33333333333337,3,0.01112432939872545,Rate,Feedback Align,1
333.33333333333337,4,0.011930026336903442,Rate,Feedback Align,1
444.44444444444446,0,0.01153615451023427,Rate,Feedback Align,1
444.44444444444446,1,0.010054657723446686,Rate,Feedback Align,1
444.44444444444446,2,0.008874635413024091,Rate,Feedback Align,1
444.44444444444446,3,0.009325783892022316,Rate,Feedback Align,1
444.44444444444446,4,0.010061732035151847,Rate,Feedback Align,1
555.5555555555555,0,0.009540328227980958,Rate,Feedback Align,1
555.5555555555555,1,0.008537361403172645,Rate,Feedback Align,1
555.5555555555555,2,0.007669659896049353,Rate,Feedback Align,1
555.5555555555555,3,0.008188587794232701,Rate,Feedback Align,1
555.5555555555555,4,0.008482144906942244,Rate,Feedback Align,1
666.6666666666667,0,0.009851191991088144,Rate,Feedback Align,1
666.6666666666667,1,0.008827124705065815,Rate,Feedback Align,1
666.6666666666667,2,0.008101141979081124,Rate,Feedback Align,1
666.6666666666667,3,0.008384843342046382,Rate,Feedback Align,1
666.6666666666667,4,0.008767354223861592,Rate,Feedback Align,1
777.7777777777778,0,0.008296866011808051,Rate,Feedback Align,1
777.7777777777778,1,0.007850576960151269,Rate,Feedback Align,1
777.7777777777778,2,0.007379907610334125,Rate,Feedback Align,1
777.7777777777778,3,0.007633461951639325,Rate,Feedback Align,1
777.7777777777778,4,0.007675547308033818,Rate,Feedback Align,1
888.8888888888889,0,0.008038580823853371,Rate,Feedback Align,1
888.8888888888889,1,0.007203894237098089,Rate,Feedback Align,1
888.8888888888889,2,0.006539286039593799,Rate,Feedback Align,1
888.8888888888889,3,0.007056003447688893,Rate,Feedback Align,1
888.8888888888889,4,0.007273377875462266,Rate,Feedback Align,1
1000.0,0,0.007591682584418397,Rate,Feedback Align,1
1000.0,1,0.007282465113870843,Rate,Feedback Align,1
1000.0,2,0.006541389459106283,Rate,Feedback Align,1
1000.0,3,0.0069600553538864945,Rate,Feedback Align,1
1000.0,4,0.007226170330936856,Rate,Feedback Align,1
0.0,0,0.3332513733099287,Rate,Feedback Align,2
0.0,1,0.2787181773109902,Rate,Feedback Align,2
0.0,2,0.3083573227379055,Rate,Feedback Align,2
0.0,3,0.3986364801125425,Rate,Feedback Align,2
0.0,4,0.35939355539746237,Rate,Feedback Align,2
111.11111111111111,0,0.06126715048980231,Rate,Feedback Align,2
111.11111111111111,1,0.05045518167394427,Rate,Feedback Align,2
111.11111111111111,2,0.05094286151693856,Rate,Feedback Align,2
111.11111111111111,3,0.04513159983226424,Rate,Feedback Align,2
111.11111111111111,4,0.04806801827724113,Rate,Feedback Align,2
222.22222222222223,0,0.019791148920419794,Rate,Feedback Align,2
222.22222222222223,1,0.021277266087446813,Rate,Feedback Align,2
222.22222222222223,2,0.020837960408023225,Rate,Feedback Align,2
222.22222222222223,3,0.018834033653702734,Rate,Feedback Align,2
222.22222222222223,4,0.01910364371142627,Rate,Feedback Align,2
333.33333333333337,0,0.01203507214005356,Rate,Feedback Align,2
333.33333333333337,1,0.014315782160174687,Rate,Feedback Align,2
333.33333333333337,2,0.01433686405235683,Rate,Feedback Align,2
333.33333333333337,3,0.013246380538050669,Rate,Feedback Align,2
333.33333333333337,4,0.013474181340596934,Rate,Feedback Align,2
444.44444444444446,0,0.010235660967505592,Rate,Feedback Align,2
444.44444444444446,1,0.011782600763128247,Rate,Feedback Align,2
444.44444444444446,2,0.011684195054081118,Rate,Feedback Align,2
444.44444444444446,3,0.011317595251582232,Rate,Feedback Align,2
444.44444444444446,4,0.011869634799503065,Rate,Feedback Align,2
555.5555555555555,0,0.008218753739132549,Rate,Feedback Align,2
555.5555555555555,1,0.0099195998444,Rate,Feedback Align,2
555.5555555555555,2,0.009922804138155453,Rate,Feedback Align,2
555.5555555555555,3,0.009772079172792096,Rate,Feedback Align,2
555.5555555555555,4,0.00970747722120367,Rate,Feedback Align,2
666.6666666666667,0,0.007642299725131605,Rate,Feedback Align,2
666.6666666666667,1,0.00915400631463424,Rate,Feedback Align,2
666.6666666666667,2,0.009070756272327306,Rate,Feedback Align,2
666.6666666666667,3,0.008358250585007918,Rate,Feedback Align,2
666.6666666666667,4,0.008373134106921908,Rate,Feedback Align,2
777.7777777777778,0,0.007403820183288445,Rate,Feedback Align,2
777.7777777777778,1,0.008747565580370148,Rate,Feedback Align,2
777.7777777777778,2,0.008642055040174373,Rate,Feedback Align,2
777.7777777777778,3,0.007663210296949669,Rate,Feedback Align,2
777.7777777777778,4,0.008128127321508924,Rate,Feedback Align,2
888.8888888888889,0,0.007175866734893911,Rate,Feedback Align,2
888.8888888888889,1,0.008585580844880834,Rate,Feedback Align,2
888.8888888888889,2,0.008107618300668501,Rate,Feedback Align,2
888.8888888888889,3,0.0072812053364246015,Rate,Feedback Align,2
888.8888888888889,4,0.007631921250689703,Rate,Feedback Align,2
1000.0,0,0.007125646501709348,Rate,Feedback Align,2
1000.0,1,0.008047992681857534,Rate,Feedback Align,2
1000.0,2,0.00798337916776137,Rate,Feedback Align,2
1000.0,3,0.006789974301591696,Rate,Feedback Align,2
1000.0,4,0.007249798717954836,Rate,Feedback Align,2
0.0,0,0.2386748502275983,Rate,Feedback Align,3
0.0,1,0.3325808233319876,Rate,Feedback Align,3
0.0,2,0.2590470222220605,Rate,Feedback Align,3
0.0,3,0.3158302036131191,Rate,Feedback Align,3
0.0,4,0.26464205669001084,Rate,Feedback Align,3
111.11111111111111,0,0.0671081898645885,Rate,Feedback Align,3
111.11111111111111,1,0.05866339114952348,Rate,Feedback Align,3
111.11111111111111,2,0.06287385924362422,Rate,Feedback Align,3
111.11111111111111,3,0.06570105613298459,Rate,Feedback Align,3
111.11111111111111,4,0.0612701615479139,Rate,Feedback Align,3
222.22222222222223,0,0.03162278750152976,Rate,Feedback Align,3
222.22222222222223,1,0.028207414127235157,Rate,Feedback Align,3
222.22222222222223,2,0.028001199634817682,Rate,Feedback Align,3
222.22222222222223,3,0.030463265124670968,Rate,Feedback Align,3
222.22222222222223,4,0.027494795097088735,Rate,Feedback Align,3
333.33333333333337,0,0.018188021305428945,Rate,Feedback Align,3
333.33333333333337,1,0.019236295163501026,Rate,Feedback Align,3
333.33333333333337,2,0.017063497052828017,Rate,Feedback Align,3
333.33333333333337,3,0.019585129525769136,Rate,Feedback Align,3
333.33333333333337,4,0.016405235482424896,Rate,Feedback Align,3
444.44444444444446,0,0.013504214718305787,Rate,Feedback Align,3
444.44444444444446,1,0.016472690320066884,Rate,Feedback Align,3
444.44444444444446,2,0.013640617633223233,Rate,Feedback Align,3
444.44444444444446,3,0.015817400554432967,Rate,Feedback Align,3
444.44444444444446,4,0.013476189532296269,Rate,Feedback Align,3
555.5555555555555,0,0.012094329351769753,Rate,Feedback Align,3
555.5555555555555,1,0.01391440109339679,Rate,Feedback Align,3
555.5555555555555,2,0.011914910225449207,Rate,Feedback Align,3
555.5555555555555,3,0.01328904378244191,Rate,Feedback Align,3
555.5555555555555,4,0.011902539599494761,Rate,Feedback Align,3
666.6666666666667,0,0.010824055496075425,Rate,Feedback Align,3
666.6666666666667,1,0.011754955181817487,Rate,Feedback Align,3
666.6666666666667,2,0.010550080789819408,Rate,Feedback Align,3
666.6666666666667,3,0.011974237598842185,Rate,Feedback Align,3
666.6666666666667,4,0.010577459020356849,Rate,Feedback Align,3
777.7777777777778,0,0.010221813481154677,Rate,Feedback Align,3
777.7777777777778,1,0.010856962704781552,Rate,Feedback Align,3
777.7777777777778,2,0.010191093697048396,Rate,Feedback Align,3
777.7777777777778,3,0.01189223323591384,Rate,Feedback Align,3
777.7777777777778,4,0.010097282691416954,Rate,Feedback Align,3
888.8888888888889,0,0.010622457330673473,Rate,Feedback Align,3
888.8888888888889,1,0.010546472447189967,Rate,Feedback Align,3
888.8888888888889,2,0.01086154769270895,Rate,Feedback Align,3
888.8888888888889,3,0.011079354830479893,Rate,Feedback Align,3
888.8888888888889,4,0.010710050055128316,Rate,Feedback Align,3
1000.0,0,0.010745150009121617,Rate,Feedback Align,3
1000.0,1,0.010316025190520895,Rate,Feedback Align,3
1000.0,2,0.010513130826222438,Rate,Feedback Align,3
1000.0,3,0.01115990048649372,Rate,Feedback Align,3
1000.0,4,0.010208633518544022,Rate,Feedback Align,3
0.0,0,0.298266410895156,Rate,Feedback Align,4
0.0,1,0.32064975492604714,Rate,Feedback Align,4
0.0,2,0.2804121518309102,Rate,Feedback Align,4
0.0,3,0.3022874364791458,Rate,Feedback Align,4
0.0,4,0.32455494794368295,Rate,Feedback Align,4
111.11111111111111,0,0.07080321481667001,Rate,Feedback Align,4
111.11111111111111,1,0.06932896554838691,Rate,Feedback Align,4
111.11111111111111,2,0.06711119547683314,Rate,Feedback Align,4
111.11111111111111,3,0.07190196735705058,Rate,Feedback Align,4
111.11111111111111,4,0.06850832233038544,Rate,Feedback Align,4
222.22222222222223,0,0.027848133943248934,Rate,Feedback Align,4
222.22222222222223,1,0.027454027342025344,Rate,Feedback Align,4
222.22222222222223,2,0.027817774933462033,Rate,Feedback Align,4
222.22222222222223,3,0.03054290761133874,Rate,Feedback Align,4
222.22222222222223,4,0.026766414551847875,Rate,Feedback Align,4
333.33333333333337,0,0.01674933712362558,Rate,Feedback Align,4
333.33333333333337,1,0.016820144091437655,Rate,Feedback Align,4
333.33333333333337,2,0.016713549666933114,Rate,Feedback Align,4
333.33333333333337,3,0.01714540852785968,Rate,Feedback Align,4
333.33333333333337,4,0.016264885937848104,Rate,Feedback Align,4
444.44444444444446,0,0.013239108347877775,Rate,Feedback Align,4
444.44444444444446,1,0.012458256398155069,Rate,Feedback Align,4
444.44444444444446,2,0.01345511980507927,Rate,Feedback Align,4
444.44444444444446,3,0.013279323937481081,Rate,Feedback Align,4
444.44444444444446,4,0.01309941827835851,Rate,Feedback Align,4
555.5555555555555,0,0.012237664696117591,Rate,Feedback Align,4
555.5555555555555,1,0.011823985651334409,Rate,Feedback Align,4
555.5555555555555,2,0.013042781273303878,Rate,Feedback Align,4
555.5555555555555,3,0.012465422156342058,Rate,Feedback Align,4
555.5555555555555,4,0.012242834526816328,Rate,Feedback Align,4
666.6666666666667,0,0.011821214176369348,Rate,Feedback Align,4
666.6666666666667,1,0.01110584944460863,Rate,Feedback Align,4
666.6666666666667,2,0.012151790621909892,Rate,Feedback Align,4
666.6666666666667,3,0.011809629300733234,Rate,Feedback Align,4
666.6666666666667,4,0.011789561789441676,Rate,Feedback Align,4
777.7777777777778,0,0.010656588478619677,Rate,Feedback Align,4
777.7777777777778,1,0.009542361155916626,Rate,Feedback Align,4
777.7777777777778,2,0.010927385707458659,Rate,Feedback Align,4
777.7777777777778,3,0.010637905228833393,Rate,Feedback Align,4
777.7777777777778,4,0.010606423315400093,Rate,Feedback Align,4
888.8888888888889,0,0.009964475844773694,Rate,Feedback Align,4
888.8888888888889,1,0.009774380423785249,Rate,Feedback Align,4
888.8888888888889,2,0.010739585553759791,Rate,Feedback Align,4
888.8888888888889,3,0.010334342719430536,Rate,Feedback Align,4
888.8888888888889,4,0.010374838331099215,Rate,Feedback Align,4
1000.0,0,0.009278447479852401,Rate,Feedback Align,4
1000.0,1,0.008824323741525069,Rate,Feedback Align,4
1000.0,2,0.00991600492452856,Rate,Feedback Align,4
1000.0,3,0.009176948318057699,Rate,Feedback Align,4
1000.0,4,0.009690119014570552,Rate,Feedback Align,4
0.0,0,0.29949478971581794,Rate,Feedback Align,5
0.0,1,0.33859379330842987,Rate,Feedback Align,5
0.0,2,0.3455772418162602,Rate,Feedback Align,5
0.0,3,0.3050871677866272,Rate,Feedback Align,5
0.0,4,0.2823542915325914,Rate,Feedback Align,5
111.11111111111111,0,0.07051586573759919,Rate,Feedback Align,5
111.11111111111111,1,0.07259907156998836,Rate,Feedback Align,5
111.11111111111111,2,0.06794774886224136,Rate,Feedback Align,5
111.11111111111111,3,0.07201888151785588,Rate,Feedback Align,5
111.11111111111111,4,0.07243011864803083,Rate,Feedback Align,5
222.22222222222223,0,0.036684285151654325,Rate,Feedback Align,5
222.22222222222223,1,0.0411418347472704,Rate,Feedback Align,5
222.22222222222223,2,0.033533536250543734,Rate,Feedback Align,5
222.22222222222223,3,0.04236229504101887,Rate,Feedback Align,5
222.22222222222223,4,0.04107995236131369,Rate,Feedback Align,5
333.33333333333337,0,0.018629907450557596,Rate,Feedback Align,5
333.33333333333337,1,0.019516030323649618,Rate,Feedback Align,5
333.33333333333337,2,0.018218191936011256,Rate,Feedback Align,5
333.33333333333337,3,0.019914534400365835,Rate,Feedback Align,5
333.33333333333337,4,0.020998215326542703,Rate,Feedback Align,5
444.44444444444446,0,0.015098100804865924,Rate,Feedback Align,5
444.44444444444446,1,0.01553864707670698,Rate,Feedback Align,5
444.44444444444446,2,0.014764354750756315,Rate,Feedback Align,5
444.44444444444446,3,0.015168320772286773,Rate,Feedback Align,5
444.44444444444446,4,0.015458553471244018,Rate,Feedback Align,5
555.5555555555555,0,0.013561343981619607,Rate,Feedback Align,5
555.5555555555555,1,0.013217563352105407,Rate,Feedback Align,5
555.5555555555555,2,0.013294943941056302,Rate,Feedback Align,5
555.5555555555555,3,0.012847982540541312,Rate,Feedback Align,5
555.5555555555555,4,0.013204883590220807,Rate,Feedback Align,5
666.6666666666667,0,0.012532270342496954,Rate,Feedback Align,5
666.6666666666667,1,0.012142142597189457,Rate,Feedback Align,5
666.6666666666667,2,0.012109344311892898,Rate,Feedback Align,5
666.6666666666667,3,0.012100800673656468,Rate,Feedback Align,5
666.6666666666667,4,0.012564203328050149,Rate,Feedback Align,5
777.7777777777778,0,0.011993122314504254,Rate,Feedback Align,5
777.7777777777778,1,0.01266114395321105,Rate,Feedback Align,5
777.7777777777778,2,0.01234132050828711,Rate,Feedback Align,5
777.7777777777778,3,0.012187502852565623,Rate,Feedback Align,5
777.7777777777778,4,0.012245618745306124,Rate,Feedback Align,5
888.8888888888889,0,0.011998360830475271,Rate,Feedback Align,5
888.8888888888889,1,0.012504500892631606,Rate,Feedback Align,5
888.8888888888889,2,0.012101517782708864,Rate,Feedback Align,5
888.8888888888889,3,0.012314347266192184,Rate,Feedback Align,5
888.8888888888889,4,0.011991095670159347,Rate,Feedback Align,5
1000.0,0,0.011426049974966207,Rate,Feedback Align,5
1000.0,1,0.012035058180893829,Rate,Feedback Align,5
1000.0,2,0.011555577906680294,Rate,Feedback Align,5
1000.0,3,0.01149526921351183,Rate,Feedback Align,5
1000.0,4,0.01206288561482641,Rate,Feedback Align,5
0.0,0,0.3309140378184797,Rate,Feedback Align,6
0.0,1,0.2644159238215953,Rate,Feedback Align,6
0.0,2,0.33456597937201804,Rate,Feedback Align,6
0.0,3,0.3046412626000044,Rate,Feedback Align,6
0.0,4,0.332444668467593,Rate,Feedback Align,6
111.11111111111111,0,0.07496873613617717,Rate,Feedback Align,6
111.11111111111111,1,0.07426483450495037,Rate,Feedback Align,6
111.11111111111111,2,0.07447243557855299,Rate,Feedback Align,6
111.11111111111111,3,0.07298437012913365,Rate,Feedback Align,6
111.11111111111111,4,0.07532948854881891,Rate,Feedback Align,6
222.22222222222223,0,0.046046174073842615,Rate,Feedback Align,6
222.22222222222223,1,0.05383424638008874,Rate,Feedback Align,6
222.22222222222223,2,0.04098543499761201,Rate,Feedback Align,6
222.22222222222223,3,0.04388142563372981,Rate,Feedback Align,6
222.22222222222223,4,0.056484348657435124,Rate,Feedback Align,6
333.33333333333337,0,0.026802957130722754,Rate,Feedback Align,6
333.33333333333337,1,0.03185296795388358,Rate,Feedback Align,6
333.33333333333337,2,0.02432920151312336,Rate,Feedback Align,6
333.33333333333337,3,0.02753032935888698,Rate,Feedback Align,6
333.33333333333337,4,0.027523163938542327,Rate,Feedback Align,6
444.44444444444446,0,0.019359344022265353,Rate,Feedback Align,6
444.44444444444446,1,0.025179967088231222,Rate,Feedback Align,6
444.44444444444446,2,0.019105049257079988,Rate,Feedback Align,6
444.44444444444446,3,0.01899075816333548,Rate,Feedback Align,6
444.44444444444446,4,0.01893368118470506,Rate,Feedback Align,6
555.5555555555555,0,0.016983204539218547,Rate,Feedback Align,6
555.5555555555555,1,0.018082460718835652,Rate,Feedback Align,6
555.5555555555555,2,0.016517013221200774,Rate,Feedback Align,6
555.5555555555555,3,0.016947809407329116,Rate,Feedback Align,6
555.5555555555555,4,0.01667893586508325,Rate,Feedback Align,6
666.6666666666667,0,0.015501626297900896,Rate,Feedback Align,6
666.6666666666667,1,0.016624820723327136,Rate,Feedback Align,6
666.6666666666667,2,0.01472315905996485,Rate,Feedback Align,6
666.6666666666667,3,0.015044625398719298,Rate,Feedback Align,6
666.6666666666667,4,0.01574274330567655,Rate,Feedback Align,6
777.7777777777778,0,0.014248080539745375,Rate,Feedback Align,6
777.7777777777778,1,0.014472750210148674,Rate,Feedback Align,6
777.7777777777778,2,0.013143866213461572,Rate,Feedback Align,6
777.7777777777778,3,0.01457590800274167,Rate,Feedback Align,6
777.7777777777778,4,0.014495609557885421,Rate,Feedback Align,6
888.8888888888889,0,0.013208350379985946,Rate,Feedback Align,6
888.8888888888889,1,0.014289340228568224,Rate,Feedback Align,6
888.8888888888889,2,0.01270448408772623,Rate,Feedback Align,6
888.8888888888889,3,0.014236957159132537,Rate,Feedback Align,6
888.8888888888889,4,0.014515216099858183,Rate,Feedback Align,6
1000.0,0,0.014087296307563836,Rate,Feedback Align,6
1000.0,1,0.015176858321396106,Rate,Feedback Align,6
1000.0,2,0.01343913326771802,Rate,Feedback Align,6
1000.0,3,0.01374089395297101,Rate,Feedback Align,6
1000.0,4,0.014489058161053303,Rate,Feedback Align,6
0.0,0,0.2882299112162881,Rate,Feedback Align,7
0.0,1,0.32802505298578205,Rate,Feedback Align,7
0.0,2,0.3102779582297389,Rate,Feedback Align,7
0.0,3,0.29886967462812186,Rate,Feedback Align,7
0.0,4,0.31121756345795387,Rate,Feedback Align,7
111.11111111111111,0,0.07907960979227291,Rate,Feedback Align,7
111.11111111111111,1,0.07949645217069452,Rate,Feedback Align,7
111.11111111111111,2,0.0790319184516978,Rate,Feedback Align,7
111.11111111111111,3,0.07965261316207471,Rate,Feedback Align,7
111.11111111111111,4,0.07835805338633738,Rate,Feedback Align,7
222.22222222222223,0,0.05937666449695904,Rate,Feedback Align,7
222.22222222222223,1,0.06319262734419348,Rate,Feedback Align,7
222.22222222222223,2,0.06054199128151526,Rate,Feedback Align,7
222.22222222222223,3,0.059366693853370824,Rate,Feedback Align,7
222.22222222222223,4,0.05419110305802728,Rate,Feedback Align,7
333.33333333333337,0,0.03305744687221291,Rate,Feedback Align,7
333.33333333333337,1,0.04594860227114696,Rate,Feedback Align,7
333.33333333333337,2,0.04106657916628642,Rate,Feedback Align,7
333.33333333333337,3,0.036094831550293485,Rate,Feedback Align,7
333.33333333333337,4,0.037645597880095034,Rate,Feedback Align,7
444.44444444444446,0,0.02383896392373552,Rate,Feedback Align,7
444.44444444444446,1,0.03330182649934687,Rate,Feedback Align,7
444.44444444444446,2,0.02687115089398941,Rate,Feedback Align,7
444.44444444444446,3,0.024260098697420424,Rate,Feedback Align,7
444.44444444444446,4,0.025524901640220872,Rate,Feedback Align,7
555.5555555555555,0,0.02062061347284904,Rate,Feedback Align,7
555.5555555555555,1,0.027022094450604786,Rate,Feedback Align,7
555.5555555555555,2,0.020849447377847694,Rate,Feedback Align,7
555.5555555555555,3,0.020873922749694074,Rate,Feedback Align,7
555.5555555555555,4,0.019693332286485905,Rate,Feedback Align,7
666.6666666666667,0,0.019719209577057435,Rate,Feedback Align,7
666.6666666666667,1,0.022702052364702355,Rate,Feedback Align,7
666.6666666666667,2,0.0193870160544969,Rate,Feedback Align,7
666.6666666666667,3,0.019897495236669022,Rate,Feedback Align,7
666.6666666666667,4,0.018560044802455822,Rate,Feedback Align,7
777.7777777777778,0,0.019044408214122892,Rate,Feedback Align,7
777.7777777777778,1,0.020818693518394767,Rate,Feedback Align,7
777.7777777777778,2,0.01841249048626937,Rate,Feedback Align,7
777.7777777777778,3,0.01894926651308095,Rate,Feedback Align,7
777.7777777777778,4,0.017812921484305883,Rate,Feedback Align,7
888.8888888888889,0,0.018482436081870047,Rate,Feedback Align,7
888.8888888888889,1,0.019037820981272154,Rate,Feedback Align,7
888.8888888888889,2,0.017481062877872308,Rate,Feedback Align,7
888.8888888888889,3,0.018208514247046788,Rate,Feedback Align,7
888.8888888888889,4,0.018268658912439572,Rate,Feedback Align,7
1000.0,0,0.01781529651712025,Rate,Feedback Align,7
1000.0,1,0.019549462370053332,Rate,Feedback Align,7
1000.0,2,0.01697173367293158,Rate,Feedback Align,7
1000.0,3,0.017576722509692153,Rate,Feedback Align,7
1000.0,4,0.01766498986694339,Rate,Feedback Align,7
